customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,last_payment_date,zip,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,days_since_signup,days_since_last_payment,payment_delay,signup_missing,payment_missing
c105035,female,1,yes,no,14.0,no,no,fiber optic,one year,yes,electronic check,70.01,980.14,,2022-01-06,2023-02-09 23:23:50.570485,85977.0,no,no,yes,yes,no,no,35750,35350,1,0,0
c106003,male,0,n,no,45.0,yes,yes,no,month-to-month,yes,electronic check,75.26,3386.7,,2019-10-28,2023-04-11 00:34:24.632991,23914.0,yes,unknown,no,no,no,no,36551,35290,1,0,0
c102856,male,1,yes,no,22.0,no,no phone service,dsl,month-to-month,yes,electronic check,80.17,1763.74,,2015-01-01,2021-08-28 01:43:54.948683,89991.0,no,yes,no,yes,no,no,38312,35881,1,1,0
c101861,female,0,yes,yes,113.0,yes,no phone service,no,month-to-month,no,mailed check,96.79,10937.27,,2015-01-01,2026-02-18 10:59:45.806856,24266.0,no,unknown,no,yes,no,yes,38312,34246,1,1,0
c102659,female,0,no,no,20.0,yes,multiple,dsl,month-to-month,yes,cheque,66.44,1328.8,,2015-01-01,2024-04-12 03:29:01.379237,640.0,no,yes,no,unknown,yes,no,38312,34923,1,1,0
c103384,male,0,yes,unknown,67.0,y,multiple,fiber optic,month-to-month,no,electronic check,119.98,8038.66,,2022-07-27,2027-10-27 21:14:03.442563,18574.0,unknown,yes,no,unknown,yes,yes,35548,33629,1,0,0
c107680,female,1,no,yes,100.0,yes,no,no,one year,yes,electronic check,113.15,11315.0,,2015-08-08,2024-12-16 12:07:36.522149,80842.0,no,no,yes,no,no,no,38093,34675,1,0,0
c107708,male,0,yes,no,11.0,n,yes,fiber optic,month-to-month,no,mailed check,87.45,961.95,,2020-04-05,2021-03-27 08:22:01.361754,82028.0,no,unknown,yes,yes,no,no,36391,36035,1,0,0
c105330,female,0,no,no,58.0,no,yes,fiber optic,two year,no,mailed check,55.83,3238.14,,2021-07-13,2025-08-27 19:43:36.294017,90748.0,no,no,unknown,no,yes,unknown,35927,34420,1,0,0
c104733,female,0,no,no,25.0,yes,no phone service,dsl,month-to-month,yes,bank transfer (automatic),52.1,1302.5,,2015-01-01,2015-01-01 00:00:00.000000,15980.0,no,unknown,unknown,no,yes,yes,38312,38312,1,1,1
c103331,male,0,yes  ?,no,94.0,yes,unknown,dsl,two year,yes,mailed check,62.0,5828.0,,2018-03-26,2025-03-06 22:51:01.516747,80740.0,no,no,no,yes,no,no,37132,34594,1,0,0
c106583,male,0,n,unknown,59.0,y,no phone service,none,one year,no,electronic check,90.66,90569.34,,2018-08-09,2018-08-09 00:00:00.000000,49097.0,yes,no,no,yes,no,no,36996,36996,1,0,0
c106060,female,0,no,no,114.0,no,no phone service,dsl,month-to-month,no,bank transfer (automatic),70.83,3500.385,,2015-01-01,2032-04-09 01:27:22.341875,36516.0,no,yes,no,unknown,yes,no,38312,32004,1,1,0
c106436,male,1,y,no,33.0,yes,no phone service,no,month-to-month,no,mailed check,83.49,2755.17,,2017-04-01,2019-09-29 05:30:28.115031,96803.0,yes,no,no,yes,yes,no,37491,36580,1,0,0
c102096,male,0,yes,no,120.0,yes,no,fiber,month-to-month,no,electronic check,108.37,13004.4,,2018-07-19,2018-07-19 00:00:00.000000,29523.0,no,unknown,no,yes,yes,yes,37017,37017,1,0,0
c102003,female,1,y,no,85.0,yes,no phone service,fiber optic,month-to-month,yes,electronic check,4.31,366.35,,2019-09-07,2019-09-07 00:00:00.000000,2031.0,no,no,no,unknown,unknown,yes,36602,36602,1,0,0
c105478,male,0,yes ?,no,78.0,no,yes,fiber,month-to-month,yes,credit card (automatic),35.85,2796.3,,2019-07-22,2025-07-10 23:37:56.138268,35079.0,unknown,no,no,yes,no,yes,36649,34468,1,0,0
c100546,male,1,no,no,71.0,n,no,no,month-to-month,yes,electronic check,109.97,3500.385,,2016-03-10,2016-03-10 00:00:00.000000,unknown,no,yes,no,yes,no,unknown,37878,37878,1,0,0
c101449,male,0,no,unknown,15.0,yes,no phone service,dsl,one year,no,credit card (automatic),72.67,1090.05,,2018-09-18,2019-11-10 09:04:25.303844,20514.0,yes,yes,no,unknown,no,no,36956,36538,1,0,0
c105586,female,no,no,no,107.0,no,no,no,two year,no,bank transfer (automatic),68.62,7342.34,,2023-10-01,2031-12-22 12:28:22.238573,20284.0,no,unknown,no,no,yes,yes,35117,32113,1,0,0
c102610,female,0,no,no,110.0,yes,yes,none,month-to-month,yes,electronic check,55.07,6057.7,,2015-01-01,2024-09-02 19:28:43.882773,76312.0,no,no,no,no,yes,no,38312,34779,1,1,0
c101900,male,0,yes,no,4.0,yes,no phone service,fiber,two year,yes,credit card (automatic),83.33,333.32,,2015-05-03,2015-08-09 13:55:09.663397,46671.0,yes,no,yes,no,yes,yes,38190,38092,1,0,0
c106344,female,yes,yes,no,81.0,no,yes,fiber optic,month-to-month,yes,electronic check,64.06,5188.86,,2023-08-25,2030-01-15 09:55:28.092103,89986.0,unknown,yes,yes,no,no,unknown,35154,32819,1,0,0
c102757,female,0,yes,no,84.0,no,yes,fiber optic,month-to-month,yes,bank transfer (automatic),41.31,3470.04,,2018-03-16,2025-02-05 23:05:46.992982,37946.0,unknown,unknown,yes,no,no,no,37142,34623,1,0,0
c101885,female,1,no,no,52.0,yes,no,fiber,month-to-month,no,credit card (automatic),51.53,2679.56,,2015-01-01,2015-01-01 00:00:00.000000,46302.0,yes,no,no,yes,no,no,38312,38312,1,1,1
c107775,male,1,yes,no,91.0,no,yes,dsl,month-to-month,no,electronic check,60.66,5520.06,,2015-01-01,2029-12-10 04:30:08.954288,unknown,yes,unknown,no,yes,no,no,38312,32855,1,1,0
c102097,female,1,no,unknown,9.0,no,unknown,fiber optic,one year,no,mailed check,25.99,233.91,,2015-01-01,2015-01-01 00:00:00.000000,7541.0,yes,no,yes,no,no,no,38312,38312,1,1,1
c107003,male,0,no,no,87.0,n,no,fiber optic,one year,yes,electronic check,83.62,7274.94,,2015-05-29,2023-03-27 10:23:56.807381,48098.0,no,no,unknown,no,no,yes,38164,35305,1,0,0
c107231,female,1,yes,no,69.0,no,yes,dsl,one year,no,electronic check,79.84,5508.96,,2016-03-26,2020-10-29 02:56:56.377232,38861.0,no,unknown,yes,unknown,yes,yes,37862,36184,1,0,0
c100836,female,0,no,no,112.0,no  ✅,no phone service,unknown,month-to-month,no,bank transfer (automatic),144.19,16149.28,,2015-01-01,2031-09-19 11:33:43.674552,580.0,unknown,no,unknown,yes,no,no,38312,32207,1,1,0
c103471,male,0,no,unknown,70.0,yes,no,fiber optic,annual,yes,mailed check,74.56,5219.2,,2020-01-30,2026-08-20 09:11:04.939034,89295.0,unknown,unknown,no,no,unknown,yes,36457,34063,1,0,0
c104697,male,1,no,unknown,99.0,yes,no,no,two year,no,credit card (automatic),55.89,5533.11,,2020-10-07,2029-08-22 14:46:30.596247,21621.0,unknown,no,no,unknown,no,no,36206,32965,1,0,0
c106444,male,0,no,no,20.0,yes,no phone service,none,annual,no,credit card (automatic),60.95,1219.0,,2018-01-18,2018-01-18 00:00:00.000000,66788.0,yes,yes,no,yes,no,no,37199,37199,1,0,0
c102171,male,0,no,yes,25.0,yes,no,dsl,month-to-month,no,unknown,68.84,1721.0,,2015-01-01,2022-06-17 15:17:32.651912,37561.0,no,unknown,yes,yes,no,no,38312,35587,1,1,0
c106918,male,1,no,no,115.0,yes,no phone service,fiber optic,month-to-month,no,mailed check,43.84,5041.6,,2018-07-31,2029-11-28 11:15:13.250005,5785.0,unknown,no,no,no,yes,no,37005,32867,1,0,0
c100398,male,no,yes,yes,100.0,yes,no,fiber optic,month-to-month,n,electronic check,97.13,3500.385,,2022-12-17,2022-12-17 00:00:00.000000,30881.0,no,yes,yes,yes,no,no,35405,35405,1,0,0
c102010,male,no,no,no,89.0,yes,unknown,no,one year,no,electronic check,61.25,5451.25,,2015-12-21,2022-10-15 08:41:20.285734,61350.0,yes,no,no,no,no,no,37958,35468,1,0,0
c101283,male,0,n,no,69.0,yes,unknown,dsl,month-to-month,yes,electronic check,68.67,3500.385,,2022-12-18,2027-07-13 07:57:08.300967,92491.0,no,yes,no,no,unknown,no,35404,33736,1,0,0
c105682,female,1,no,no,11.0,yes,no,no,month-to-month,yes,credit card (automatic),61.63,677.93,,2020-07-03,2020-07-03 00:00:00.000000,59247.0,no,yes,yes,unknown,unknown,yes,36302,36302,1,0,0
c105889,female,1,yes,no,63.0,yes,no,dsl,month-to-month,no,credit card (automatic),50.8,3200.4,,2015-01-01,2015-01-01 00:00:00.000000,37390.0,unknown,no,no,unknown,no,yes,38312,38312,1,1,1
c104256,female,0,yes,no,59.0,yes,yes,fiber optic,unknown,no,credit card (automatic),46.43,1903.63,,2017-04-06,2017-12-30 02:28:11.297399,81992.0,yes,yes,no,unknown,yes,no,37486,37218,1,0,0
c101836,male,no,yes,no,37.0,yes,no phone service,unknown,month-to-month,no,mailed check,62.53,2313.61,,2020-12-01,2023-05-29 01:38:02.180679,95672.0,yes,no,no,no,unknown,yes,36151,35242,1,0,0
c101019,male,1,y,no,75.0,yes,multiple,fiber optic,month-to-month,yes,electronic check,31.81,2385.75,,2015-05-31,2020-09-25 05:32:41.817291,62238.0,no,unknown,unknown,unknown,no,yes,38162,36218,1,0,0
c101326,male,0,no,yes,59.0,no,no phone service,dsl,month-to-month,no,electronic check,66.93,3500.385,,2023-06-20,2028-03-03 12:51:18.394563,69283.0,no,no,no,no,yes,no,35220,33502,1,0,0
c104998,female,0,no,yes,78.0,yes,no phone service,fiber optic ®,one year,yes,bank transfer (automatic),89.2,6957.6,,2021-05-25,2021-05-25 00:00:00.000000,47753.0,no,no,yes,no,no,yes,35976,35976,1,0,0
c100475,female,1,yes,no,17.0,no,unknown,fiber optic,month-to-month,yes,electronic check,76.65,1303.05,,2015-01-01,2018-12-09 20:35:00.329848,17443.0,unknown,no,no,no,no,yes,38312,36873,1,1,0
c102810,female,1,no,no,18.0,yes,yes,no,month-to-month,no,electronic check,84.1,1513.8,,2015-01-01,2018-03-17 01:54:37.023500,90380.0,yes,no,yes,no,no,yes,38312,37141,1,1,0
c106049,female,0,yes,unknown,42.0,no,yes,dsl,month-to-month,yes,electronic check,66.76,2803.92,,2015-01-01,2019-05-27 04:22:16.609419,44355.0,unknown,unknown,unknown,no,yes,unknown,38312,36705,1,1,0
c101651,female,0,yes,no,115.0,yes,multiple,dsl,month-to-month,yes,unknown,117.66,13530.9,,2022-09-11,2030-04-21 15:50:03.182209,81042.0,yes,no,no,no,no,unknown,35502,32722,1,0,0
c107470,female,0,no,no,57.0,yes,no phone service,no,month-to-month,no,bank transfer (automatic),125.85,7173.45,,2021-09-21,2021-09-21 00:00:00.000000,47951.0,no,unknown,no,no,no,unknown,35857,35857,1,0,0
c106878,male,1,y,unknown,59.0,no,no phone service,fiber optic,month-to-month,yes,unknown,30.69,1074.15,,2015-03-10,2016-01-11 13:16:40.463661,37834.0,yes,yes,no,yes,unknown,yes,38244,37937,1,0,0
c102528,male,no,no,yes,23.0,yes,yes,dsl,month-to-month,yes,electronic check,111.74,2570.02,,2018-08-08,2020-04-23 12:08:32.190876,80770.0,no,no,no,no,no,no,36997,36373,1,0,0
c101206,male,0,no,no,104.0,no,unknown,no,month-to-month,n,unknown,113.13,11765.52,,2015-01-01,2032-07-08 15:44:23.893399,3082.0,no,no,no,yes,unknown,no,38312,31913,1,1,0
c105641,female,0,no,unknown,18.0,yes,no phone service,unknown,month-to-month,no,bank transfer (automatic),61.06,1099.08,,2020-03-01,2021-06-17 12:11:49.342198,73562.0,no,unknown,no,no,no,unknown,36426,35953,1,0,0
c107132,female ?,no,yes,no,109.0,y,no,fiber optic,month-to-month,no,electronic check,58.98,3500.385,,2016-11-16,2027-04-06 23:16:36.781498,34161.0,unknown,yes,unknown,no,no,yes,37627,33833,1,0,0
c106993,male,0,yes,none,100.0,yes,no,dsl,month-to-month,yes,credit card (automatic),119.1,11910.0,,2022-09-22,2031-07-02 16:26:49.030901,40667.0,no,no,yes,no,no,no,35491,32285,1,0,0
c106518,female,yes,yes,yes,45.0,no,no phone service,fiber optic,one year,yes,electronic check,39.96,1798.2,,2016-11-05,2016-11-05 00:00:00.000000,unknown,no,unknown,yes,yes,yes,yes,37638,37638,1,0,0
c100867,male,0,yes,unknown,88.0,yes,no,no,month-to-month,no,electronic check,61.37,5400.56,,2017-04-21,2017-04-21 00:00:00.000000,58748.0,no,no,yes,yes,unknown,no,37471,37471,1,0,0
c102974,female,1,no,no,118.0,no,no phone service,dsl,one year,yes,mailed check,122.7,14478.6,,2015-01-01,2015-01-01 00:00:00.000000,80605.0,unknown,no,yes,no,yes,no,38312,38312,1,1,1
c100541,male,1,no,no,83.0,no ✅,no phone service,no,two year,yes,electronic check,92.46,7674.18,,2015-01-01,2015-01-01 00:00:00.000000,95301.0,no,no,yes,no,yes,yes,38312,38312,1,1,1
c101132,male,0,no ?,no,119.0,no,yes,fiber optic,month-to-month,no,electronic check,51.35,6110.65,,2022-07-30,2033-01-12 04:09:23.723193,unknown,unknown,yes,no,unknown,no,no,35545,31726,1,0,0
c107794,male,0,yes,yes,82.0,yes,no phone service,fiber,one year,no,bank transfer (automatic),85.88,7042.16,,2018-03-04,2026-01-06 14:24:40.134871,55181.0,no,no,no,yes,no,unknown,37154,34289,1,0,0
c106350,male,0,yes,no,112.0,yes,unknown,dsl,annual,yes,mailed check,91.5,10248.0,,2019-10-22,2029-07-08 20:47:34.465378,84378.0,no,no,yes,unknown,yes,no,36557,33009,1,0,0
c103390,female,0,yes,no,55.0,yes,no,dsl,month-to-month,no,electronic check,130.88,7198.4,,2015-01-01,2025-04-20 13:00:42.219956,17721.0,no,no,yes,no,yes,no,38312,34550,1,1,0
c107903,female,0,yes,unknown,59.0,yes,no,dsl,annual,n,mailed check,54.81,2302.02,,2022-09-10,2022-12-04 07:40:50.137857,62468.0,yes,yes,no,yes,no,unknown,35503,35418,1,0,0
c102962,female,0,no,yes,37.0,yes,no phone service,dsl,month-to-month,yes,cheque,107.63,3500.385,,2015-01-01,2021-02-22 12:05:47.166132,46953.0,unknown,no,no,no,no,unknown,38312,36068,1,1,0
c104155,male ?,0,yes,yes,37.0,yes,no phone service,dsl,month-to-month,y,electronic check,43.33,1603.21,,2017-07-25,2021-03-16 06:13:30.708575,70700.0,yes,yes,yes,no,yes,no,37376,36046,1,0,0
c103259,female,0,yes,no,40.0,yes,no phone service,no,month-to-month,no,credit card (automatic),41.13,1645.2,,2015-12-16,2018-10-20 09:50:39.882403,46025.0,no,yes,no,yes,yes,unknown,37963,36924,1,0,0
c106517,male,0,n,unknown,46.0,yes,no,dsl,two year,yes,credit card (automatic),73.84,3396.64,,2021-10-03,2024-10-14 09:29:02.482117,10053.0,no,no,no,yes,unknown,no,35845,34738,1,0,0
c107946,male,0,no,no,3.0,no,no phone service,dsl,two year,no,credit card (automatic),26.42,79.26,,2015-01-01,2024-03-01 08:42:18.893265,38088.0,yes,yes,yes,yes,yes,no,38312,34965,1,1,0
c102583,female,0,yes,yes,105.0,yes,multiple,dsl,month-to-month,no,electronic check,112.11,3500.385,,2021-11-06,2030-01-03 23:10:49.457179,26589.0,no,no,yes,unknown,no,no,35811,32830,1,0,0
c102813,male,1,yes,yes,84.0,yes,no,none,month-to-month,yes,bank transfer (automatic),47.01,3948.84,,2015-01-01,2029-11-13 20:28:51.384511,97573.0,yes,no,no,yes,yes,no,38312,32881,1,1,0
c106248,male,0,yes,yes,65.0,no,yes,fiber optic,month-to-month,no,electronic check,88.15,3500.385,,2019-03-14,2023-09-14 13:43:34.753924,92566.0,yes,unknown,unknown,unknown,no,yes,36779,35134,1,0,0
c106976,male,0,yes,no,6.0,no,no,fiber optic,month-to-month,yes,mailed check,78.91,473.46,,2015-10-25,2015-10-25 00:00:00.000000,90233.0,unknown,no,yes,no,no,no,38015,38015,1,0,0
c105548,female,no,no,yes,4.0,n,no,fiber optic,month-to-month,no,bank transfer (automatic),96.61,386.44,,2015-01-01,2021-12-19 16:26:34.298386,94537.0,no,unknown,unknown,no,no,no,38312,35767,1,1,0
c103586,female,0,yes,no,19.0,yes,no phone service,dsl,month-to-month,yes,electronic check,88.26,3500.385,,2015-01-01,2025-05-25 08:21:03.412773,unknown,yes,unknown,yes,unknown,unknown,no,38312,34515,1,1,0
c107074,male,no,no,no,59.0,yes,no phone service,dsl,month-to-month,yes,cheque,41.01,1517.37,,2015-01-01,2020-10-20 21:19:43.221711,97824.0,yes,no,no,no,yes,unknown,38312,36192,1,1,0
c105273,female,1,no,no,88.0,yes,no phone service,no,month-to-month,no,electronic check,65.68,5779.84,,2015-01-01,2027-01-06 15:12:49.398113,53097.0,yes,yes,no,yes,no,no,38312,33924,1,1,0
c106848,male,0,no,no,55.0,no,unknown,fiber,unknown,yes,electronic check,70.83,4493.5,,2017-01-03,2020-11-14 21:31:58.582518,20123.0,no,unknown,unknown,no,yes,no,37579,36167,1,0,0
c102630,female,0,no,no,68.0,yes,no,dsl,month-to-month,yes,bank transfer (automatic),129.83,3500.385,,2022-02-20,2027-01-23 00:17:48.700628,9523.0,unknown,no,no,no,no,no,35705,33907,1,0,0
c106447,male,0,no,no,69.0,no,yes,fiber optic,one year,yes,credit card (automatic),34.56,2384.64,,2022-10-09,2022-10-09 00:00:00.000000,74867.0,no,no,no,unknown,no,yes,35474,35474,1,0,0
c105138,male,no,yes,no,0.0,yes,no,dsl,month-to-month,no,bank transfer (automatic),80.19,1523.61,,2015-01-01,2027-05-15 05:04:43.611799,7283.0,unknown,yes,no,no,no,no,38312,33795,1,1,0
c101080,female,0,no,unknown,56.0,yes,yes,no,month-to-month,no,electronic check,27.01,1512.56,,2015-01-01,2027-01-11 03:28:17.767051,51442.0,no,no,no,unknown,no,unknown,38312,33919,1,1,0
c104283,male,0,yes,no,25.0,yes,multiple,dsl,month-to-month,yes,credit card (automatic),113.02,2825.5,,2022-11-08,2024-09-23 06:13:38.172514,23331.0,no,unknown,unknown,no,no,no,35444,34759,1,0,0
c102085,male,1,no,yes,19.0,yes,no phone service,fiber optic,month-to-month,yes,electronic check,-5.6,-106.4,,2015-01-01,2023-08-20 04:38:17.216790,18445.0,yes,unknown,yes,unknown,yes,unknown,38312,35159,1,1,0
c102452,male,1,no,unknown,40.0,no ✅,no,no,month-to-month,yes,electronic check,119.86,4794.4,,2021-04-06,2024-08-18 12:37:04.182106,58257.0,no,no,no,no,no,no,36025,34795,1,0,0
c104966,female,0,y,no,40.0,no,multiple,no,month-to-month,no,bank transfer (automatic),68.23,2729.2,,2015-01-01,2019-11-14 05:04:28.619049,56304.0,unknown,no,no,unknown,no,no,38312,36534,1,1,0
c102023,male,0,no,yes,67.0,yes,no phone service,fiber optic,month-to-month,no,credit card (automatic),45.89,3074.63,,2015-01-01,2025-06-26 04:37:23.805826,21043.0,unknown,yes,no,unknown,no,no,38312,34483,1,1,0
c107418,male ?,0,no,yes,45.0,yes,no phone service,unknown,month-to-month,no,mailed check,62.38,2807.1,,2019-03-19,2023-03-14 17:24:41.360513,51563.0,no,no,no,no,no,no,36774,35317,1,0,0
c106188,male,0,no,no,7.0,no,no,fiber optic,two year,no,electronic check,107.45,752.15,,2015-06-22,2016-01-09 17:17:24.761211,75813.0,no,unknown,unknown,no,no,no,38140,37938,1,0,0
c100226,female,0,yes,no,10.0,no,no,dsl,two year,no,electronic check,73.44,734.4,,2015-01-01,2015-10-09 08:57:13.834270,30531.0,no,unknown,no,no,no,no,38312,38031,1,1,0
c101013,male,0,yes,yes,32.0,yes,no phone service,fiber optic,two year,no,credit card (automatic),48.1,1539.2,,2015-01-01,2015-01-01 00:00:00.000000,47255.0,no,no,no,unknown,no,unknown,38312,38312,1,1,1
c101929,male,no,yes,unknown,77.0,n,no,no,month-to-month,yes,electronic check,121.61,9363.97,,2015-09-17,2021-05-30 06:47:16.896241,57823.0,unknown,unknown,no,no,unknown,no,38053,35971,1,0,0
c105686,male,0,yes,no,90.0,n,multiple,no,two year,yes,electronic check,40.44,3639.6,,2015-01-01,2029-09-24 16:32:01.238235,61302.0,yes,no,no,unknown,no,no,38312,32931,1,1,0
c101404,female,0,n,no,111.0,yes,no phone service,fiber optic,month-to-month,yes,electronic check,95.07,10552.77,,2016-08-05,2026-03-25 01:44:21.228746,22318.0,no,unknown,no,no,no,no,37730,34211,1,0,0
c102179,male,1,yes,no,10.0,yes,unknown,dsl,month-to-month,yes,mailed check,-0.03,-0.3,,2021-11-22,2022-10-27 16:40:35.928868,unknown,no,no,no,no,yes,unknown,35795,35455,1,0,0
c100697,male,0,no,no,73.0,y,unknown,fiber optic,month-to-month,no,bank transfer (automatic),18.45,1346.85,,2018-06-03,2023-09-20 12:31:03.933753,46822.0,no,yes,no,no,no,no,37063,35128,1,0,0
c101124,female,0,no,no,70.0,yes,yes,fiber optic,one year,yes,electronic check,71.33,4993.1,,2017-04-20,2022-09-04 22:16:21.716228,56014.0,no,yes,no,no,no,unknown,37472,35508,1,0,0
c103895,female,0,y,yes,23.0,no,no phone service,none,unknown,no,mailed check,78.86,3500.385,,2017-09-01,2019-06-09 14:49:56.742914,54123.0,no,yes,no,no,no,unknown,37338,36692,1,0,0
c101778,female,0,no,no,96.0,no,no phone service,dsl,one year,yes,electronic check,80.29,7707.84,,2015-01-01,2023-07-17 02:26:41.312717,89442.0,no,yes,no,yes,no,no,38312,35193,1,1,0
c105144,female,0,no,no,45.0,yes,multiple,dsl,month-to-month,no,bank transfer (automatic),568.1,25564.5,,2015-01-01,2026-10-08 19:20:02.823775,56621.0,no,unknown,unknown,no,no,no,38312,34013,1,1,0
c102634,male,0,yes,unknown,90.0,y,multiple,dsl,two year,yes,mailed check,71.63,6446.7,,2015-01-01,2023-11-15 20:20:42.407716,67189.0,no,yes,no,unknown,yes,no,38312,35071,1,1,0
c103489,female,0,yes,no,3.0,no,no phone service,no,one year,yes,credit card (automatic),47.54,142.62,,2016-10-21,2017-01-14 01:20:47.093161,18380.0,yes,no,no,no,no,yes,37653,37568,1,0,0
c101037,male,1,yes,no,101.0,y ✅,yes,no ®,month-to-month,no,bank transfer (automatic),87.1,8797.1,,2015-01-01,2031-05-07 05:35:33.438114,1871.0,yes,yes,unknown,no,no,no,38312,32342,1,1,0
c102256,male,0,yes,unknown,105.0,y,no phone service,no,month-to-month,no,electronic check,66.58,3500.385,,2015-01-01,2024-12-11 16:44:37.785389,19028.0,unknown,no,no,yes,unknown,no,38312,34679,1,1,0
c105394,male,0,yes,yes,118.0,yes,yes,fiber optic,month-to-month,yes,electronic check,60.2,7103.6,,2015-01-01,2027-09-29 22:16:08.297786,29400.0,unknown,yes,unknown,yes,unknown,no,38312,33657,1,1,0
c107954,female,0,no,no,52.0,yes,no phone service,fiber,month-to-month,yes,credit card (automatic),65.91,3500.385,,2015-01-01,2027-07-28 23:46:58.475097,65480.0,yes,no,no,yes,yes,unknown,38312,33720,1,1,0
c100313,female,1,yes,no,109.0,yes,no,dsl,month-to-month,yes,electronic check,126.22,13757.98,,2015-01-01,2027-03-22 17:25:54.072878,92904.0,unknown,unknown,no,no,no,no,38312,33848,1,1,0
c102649,female,1,no,no,57.0,yes,yes,fiber optic,month-to-month,no,bank transfer (automatic),85.46,4871.22,,2018-02-16,2023-06-18 21:12:43.014069,72513.0,yes,yes,unknown,unknown,unknown,no,37170,35221,1,0,0
c102281,female,0,yes,no,38.0,yes,no phone service,dsl,one year,yes,electronic check,104.03,3953.14,,2019-07-10,2019-07-10 00:00:00.000000,55350.0,no,yes,no,no,unknown,yes,36661,36661,1,0,0
c105775,female,no,no,unknown,41.0,no,no,fiber,annual,yes,credit card (automatic),49.6,2033.6,,2017-01-17,2020-07-12 07:47:31.128165,29529.0,no,yes,no,no,no,no,37565,36293,1,0,0
c102547,female,no,no,no,52.0,no,multiple,fiber,month-to-month,yes,electronic check,109.57,3500.385,,2015-01-01,2025-06-21 04:11:00.938002,40647.0,unknown,no,no,no,no,yes,38312,34488,1,1,0
